0.0,0.0
0.0005000030348156209,0.000015721094117367732
0.0009985240163342863,0.00006285331577536975
0.001494083331458182,0.0001413035289174456
0.0019852062441128994,0.0002509166601411816
0.0024704253253262356,0.0003914759285239858
0.002948282873199505,0.0005627031669550902
0.0034173333194221795,0.0007642592345505667
0.0038761456189977755,0.0009957445196079918
0.004323305619870216,0.0012566995324380186
0.004757418409165457,0.0015466055872915474
0.005177110632792865,0.0018648855724836039
0.005581032785184725,0.0022109048076985327
0.005967861465990135,0.002583971987345893
0.006336301600581701,0.002983340208722616
0.006685088621279303,0.003408208083624675
0.007012990606245314,0.0038577209319409027
0.007318810373059415,0.0043309720556528085
0.0076013875240388785,0.004827004091557351
0.00785960044043164,0.005344810440924915
0.008092368222674536,0.005883336774202089
0.00829865257397787,0.006441482608768726
0.00847745962456967,0.007018102957660913
0.008627841694008662,0.007612010047076401
0.008748898989053995,0.008221975100386464
0.008839781234662013,0.00884673018628867
0.008899689235765758,0.009484970128648162
0.008927876367581277,0.010135354475491506
0.008923649992276239,0.010796509524536601
0.0088863727999305,0.011467030402564828
0.008815464071815172,0.012145483195867765
0.008710400864116237,0.012830407128930212
0.008570719110330688,0.013520316788444432
0.008396014640667485,0.014213704389686993
0.00818594411689214,0.014909042082230144
0.00794022588116236,0.015604784291903562
0.007658640717512702,0.01629937009587051
0.007341032524758641,0.01699122562763404
0.006987308899704494,0.017678766508744986
0.006597441629655269,0.018360400303943144
0.006171467093349529,0.019034528996427227
0.005709486569548694,0.019699551479916987
0.005211666452637586,0.02035386606414344
0.004678238374711356,0.020995872990379503
0.004109499233745301,0.021623976953604025
0.0035058111275657763,0.022236589627877276
0.002867601193462988,0.02283213219149528
0.0021953613534091156,0.023409037848483975
0.0014896479649683897,0.02396575434299212
0.0007510813781087342,0.02450074646314416
-0.000019654601752377015,0.025012498530921003
-0.0008218133440122792,0.02549951687464748
-0.001654586115879839,0.025960332280680638
-0.002517102897404653,0.026393502420912644
-0.003408433287717763,0.026797614252726032
-0.004327587501542309,0.027171286388067022
-0.005273517454913351,0.027513171428335363
-0.006245117938927577,0.027821958261825566
-0.007241227880226825,0.028096374320495315
-0.00826063168680344,0.028335187792881772
-0.00930206067760164,0.028537209790035514
-0.010364194594276753,0.028701296461394916
-0.011445663193363362,0.02882635105758076
-0.012545047916995306,0.02891132593715181
-0.013660883640213605,0.02895522451442683
-0.014791660492794676,0.028957103145547072
-0.015935825753428973,0.028916072950025393
-0.017091785813981197,0.02883130156510397
-0.018257908211466577,0.028702014830321983
-0.01943252372528349,0.028527498399777213
-0.020613928537152357,0.028307099279651717
-0.021800386451121836,0.028040227288660884
-0.02299013117091925,0.027726356439177726
